id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
papers/2026/2026-05-01-bulk1000-b117-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b117-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b117-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b117-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b117-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b117-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b117-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b117-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-4,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-4,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-4,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b119-gesp-4-hard-v01/question-bundles/2026-05-01-bulk1000-b119-gesp-4-hard-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-4,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b148-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b148-gesp-6-hard-v01__question-bundle__single-choice__alg__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b148-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b148-gesp-6-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-6,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b148-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b148-gesp-6-hard-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b148-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b148-gesp-6-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-6,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b148-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b148-gesp-6-hard-v01__question-bundle__single-choice__alg__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b148-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b148-gesp-6-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-6,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-8,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-8,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-8,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-8,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b185-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b185-gesp-8-hard-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-8,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b195-csp-s-hard-v01/question-bundles/2026-05-01-bulk1000-b195-csp-s-hard-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk4000-a03-b0643-gesp-8-hard-v01/question-bundles/2026-05-01-bulk4000-a03-b0643-gesp-8-hard-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-01-bulk4000-a03-b0643-gesp-8-hard-v01/question-bundles/2026-05-01-bulk4000-a03-b0643-gesp-8-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-8,single_choice,hard,DS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-02-bulk1590-a01-b0133-gesp-2-hard-v01/question-bundles/2026-05-02-bulk1590-a01-b0133-gesp-2-hard-v01__question-bundle__single-choice__cs__n10__v01.json#1,papers/2026/2026-05-02-bulk1590-a01-b0133-gesp-2-hard-v01/question-bundles/2026-05-02-bulk1590-a01-b0133-gesp-2-hard-v01__question-bundle__single-choice__cs__n10__v01.json,GESP-2,single_choice,hard,CS,stack_state_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-02-bulk1590-a01-b0149-csp-j-hard-v01/question-bundles/2026-05-02-bulk1590-a01-b0149-csp-j-hard-v01__question-bundle__single-choice__math__n10__v01.json#3,papers/2026/2026-05-02-bulk1590-a01-b0149-csp-j-hard-v01/question-bundles/2026-05-02-bulk1590-a01-b0149-csp-j-hard-v01__question-bundle__single-choice__math__n10__v01.json,CSP-J,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-02-bulk1590-a02-b0010-csp-j-hard-v01/question-bundles/2026-05-02-bulk1590-a02-b0010-csp-j-hard-v01__question-bundle__single-choice__bas__n10__v01.json#9,papers/2026/2026-05-02-bulk1590-a02-b0010-csp-j-hard-v01/question-bundles/2026-05-02-bulk1590-a02-b0010-csp-j-hard-v01__question-bundle__single-choice__bas__n10__v01.json,CSP-J,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-02-bulk1590-a02-b0102-gesp-1-hard-v01/question-bundles/2026-05-02-bulk1590-a02-b0102-gesp-1-hard-v01__question-bundle__single-choice__bas__n10__v01.json#1,papers/2026/2026-05-02-bulk1590-a02-b0102-gesp-1-hard-v01/question-bundles/2026-05-02-bulk1590-a02-b0102-gesp-1-hard-v01__question-bundle__single-choice__bas__n10__v01.json,GESP-1,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-02-bulk1590-a04-b0012-csp-j-hard-v01/question-bundles/2026-05-02-bulk1590-a04-b0012-csp-j-hard-v01__question-bundle__single-choice__bas__n10__v01.json#0,papers/2026/2026-05-02-bulk1590-a04-b0012-csp-j-hard-v01/question-bundles/2026-05-02-bulk1590-a04-b0012-csp-j-hard-v01__question-bundle__single-choice__bas__n10__v01.json,CSP-J,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-bulk1595-a04-b0160-gesp-8-hard-v01/question-bundles/2026-05-03-bulk1595-a04-b0160-gesp-8-hard-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-03-bulk1595-a04-b0160-gesp-8-hard-v01/question-bundles/2026-05-03-bulk1595-a04-b0160-gesp-8-hard-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,set_order_unique,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0048-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,priority_queue_order,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0054-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0060-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0060-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0060-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0060-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0063-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0063-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0063-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0063-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,priority_queue_order,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,priority_queue_order,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0064-gesp-7-hard-v01__question-bundle__single-choice__ds__n5__v01.json,GESP-7,single_choice,hard,DS,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,dp_state_transition,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01/question-bundles/2026-05-03-manual-gesp7-gap-a01-b0065-gesp-7-hard-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
