id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
db:83b762b8-49ea-40a2-9367-808e5e4eb868,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:83e02352-3edf-4634-9af6-0031568252d0,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:84675d7a-435f-4f62-b423-42cd7e6194c2,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8471fd51-6cef-446d-ab3b-f29d83aebc93,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:86397fb3-4069-4a9c-a036-8c1c9327eb07,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8864d74c-b107-4466-b436-d44ac9461bf4,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:895ed032-6762-42a5-87ad-17b0714a2bd5,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8ad78986-6215-41bc-ac85-87a640c9dea3,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8c000b9d-fea5-4558-b7b8-00003d42131b,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8cd4fe52-8256-442a-ba31-43d09bd86466,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8deee2b2-294f-4b78-8fc2-7752be996fa8,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8e43808c-5061-427b-96ae-c4b12971cea8,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8ed69aad-3937-4905-9c0e-6a75fe5182a3,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8f5ad1e1-c0f8-4622-a5ca-a1d408a35460,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8f8cf778-ce20-455e-bc84-ef3f205d0829,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:901be9fb-a7c8-4e37-ac84-212132f020e7,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:903ff7c5-981e-4403-8672-1601e6f2f0b5,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9124e101-1c2f-4144-a951-7131145670da,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:912a01a8-3867-4269-8794-a3e43eb6dc61,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:915e6de2-660d-4e60-a385-cb0508f0e8ba,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:92e78905-aafa-4348-b347-6ae25304061a,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:92ff73ea-1fbc-4861-9f67-7453e1e619b8,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9341d72d-f993-4b20-a025-2260b946bcce,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:944611ba-2459-4324-94da-6ef090c79692,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:94dbb1aa-2001-4bb3-a3b1-24f319c10445,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:952d0795-8d05-4132-ae1d-9a78dc71bee4,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:957af328-d8c4-4ef2-a3aa-55c6875ceb57,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:95d3e7c0-8c75-4699-922c-5d5501b23818,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:96a186a0-7dc3-4b7b-844a-d00530eddc18,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:977beeb2-1d0b-43ad-830d-5e03808b0111,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:97e07b2b-1acd-485c-bc91-d6be369756a0,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:997d6f02-7985-4675-b4e8-90fc71943d3e,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:99b6535b-6304-4871-8a3f-e11eb4298f35,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9a0741e8-5f40-4098-8502-fb86b31bba3d,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9a335173-1fd9-4d28-ae35-dc1aff41e2ad,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9b568ce9-bd79-4100-bc09-a54f0c299652,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9b738e21-3cee-4fba-b004-eae4207f2c65,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9bf75dea-ac0d-4f09-bf67-9b3509188b54,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9c07af53-6510-4d5d-aa55-b6e3140830b0,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9c5c4839-d50d-497e-b016-b4b59d89ebfc,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9c62ba11-ddca-4c98-8b54-0bda969d2c7a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9ca6b3e9-e03a-4ba1-93fb-75ac92191baf,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9e82f16c-0a3d-463b-99ed-e6520efc1d21,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9e83f4c8-3141-408b-bc8a-ab2e3025c15c,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9eb12c3d-2454-46a8-b920-e24c0c0a54d1,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9fb7a1e6-2369-4cbd-894e-948be59dfdc8,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:9fd95cf3-97ad-452c-b442-4303222c6c6e,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a05980b4-ef45-4131-92ea-586e5bcf111c,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a0d1d9b2-ca63-4cd4-8575-7f4dd231c08e,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a0e8f86a-1621-4a45-ac8f-f94f971ff920,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a0f75707-c981-42e5-9ae0-d82b2d846251,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a1ec823b-461c-4dd6-8822-6de56d8fee1f,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a24b7e4d-2f19-4db7-aac6-02ae3dd033d6,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a2e3de2d-d3ab-4e01-a57b-1ed40e831414,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a3118c8d-ec72-42fd-9494-7e8fec38563b,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a31261d6-15a9-4587-b71e-cc63b1f7bfca,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a49ba5b0-d0a6-4924-87ab-f714c976e15c,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a50be6a4-f8e8-4b27-bb15-9e978a5231e1,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a535d2ab-7d64-479c-b911-1236bf043acf,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a5b8a786-3bcf-4c52-b3dc-e3d98ef0b201,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a68e59d3-1d4a-4476-91ed-69ac06f87155,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a7304528-7836-461b-a32c-9cd8f53f0881,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a79cebe1-ce45-44e7-98d1-b40f1c1ada1a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a7b7251c-59e4-4c26-8ada-0f2761e5748b,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a7c69502-449f-46cd-aa0a-8c968a68605c,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:a98036cb-1923-42ff-8e73-fe19dc3b6887,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ab26d27b-0399-4a07-bf8f-2f7e1dc61fdc,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ababb77b-404a-4f4a-892e-85be6116f746,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:abe4fd8d-4047-42b6-8926-66181ae82c5a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ac56482d-d263-461f-bed5-8aa6b9d79f4c,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ae27a6e1-8c42-4796-8a50-a08552e13ec9,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:aef9b3de-7a97-496f-b08a-163858698df9,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:af36c33a-c637-4b04-a8fb-dae15121aff4,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b06e4e3f-001e-46ef-b966-7bc9be896175,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b0e9249d-389a-48de-aeb5-483e8433e990,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b257b68d-197d-47ca-9b6e-f00603606d82,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b2ada611-b5e9-4eb8-82b0-af57672a38bf,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b318d9d1-555c-4b1d-af3a-420f39b2b148,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b327a10c-af2e-4207-9749-4c7fd10683c9,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b4eb9ccb-fa81-4ad8-8e48-6fe89a06a006,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b600b427-90e9-4750-a452-07d61306412e,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b7620b9f-6709-4d5d-b3fa-a788529ab099,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b863696e-3516-47cf-8dda-1cb58041b68b,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b8e5848b-2724-4798-a32e-ee8b7301f316,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b90fe6a1-5b68-486a-a72f-b78dd0466004,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ba047313-2f4a-490b-bfc6-e822725212e2,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ba334075-8812-4a41-8fd3-83188d10fe6d,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:baadcd03-9441-4a9e-8fd1-e181b5326182,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:bb71bf21-2788-49c9-942c-a7cc85a8fb68,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:bde02d37-986f-4e8b-a6ab-6a480d6abca9,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:beac0450-cc06-418f-9687-a3baba6bfb3a,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:bff249b7-88b1-4616-b7e4-71a2d1275da4,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c2a9ad3b-96f6-4600-a2f1-7fb2dcc6c47c,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c30a5ab7-fd84-424a-89fb-71efa7b848da,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c320e7ca-61a2-4c97-a216-79d00ddfd9f7,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c43bf867-6bba-46e0-b073-ed304cbceebe,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c441183a-95df-4fb8-a45b-e381b36f0575,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c5a59940-1972-448b-b9db-8acc048464d8,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c76ef7c8-6b35-4f0d-94c7-69898c4c65f7,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c81764e2-bbad-4eba-8144-f6e01094ba7f,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c8d3a033-2c3f-425f-9874-4bfbbcfcc2c6,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c9f43583-777f-4993-889b-bc2748027326,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ca302499-4de4-4565-86a0-7d9ebf2250a4,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ca5f5241-781d-4583-8cde-9828582046a2,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:cafe0a80-08a9-4099-987f-69226b6b1f27,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:cd976793-8bd2-4431-a74f-2a855699098e,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ce44e9b5-4c9c-419a-ac4a-31bbee9745b0,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:cec88a38-bf57-46d8-b6eb-17bbbeafdd3f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:cf34ec6a-2fcf-4b83-a3ea-141769236663,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d0aa8f27-0b4a-4bab-928c-0b3a609c74fc,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d0d96c9e-963f-4a0b-b953-e0a5939d54fc,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d5cdca2e-22cb-43f1-b38d-0559722b9124,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d76f0ff7-8121-4216-ae66-98b7b7cf199f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d787d4ac-a653-4764-b252-e3fe0ee9c404,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d7a86261-fb08-4067-a839-65075f48f7d2,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d7e4a782-cd02-4f24-8f43-b603afdd8f8a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d92be8f6-6a60-47d3-8bb6-d5c8b5493d46,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d94e938c-8c28-4aa0-9990-1614121ff177,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:da43e1fc-e6b6-464a-88a5-da317148a740,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:dadf27fa-0a54-42ce-9ca8-acd00dc2c444,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:dae5633e-b8c6-4e04-ab9b-c42857af6410,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:db50c630-b9c4-4729-b2d8-9135570b3ffb,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:dc968270-5cfa-40d4-a5a3-aa2d3afcce17,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:dd3fc62e-65f6-4eec-82ec-0d503a10270f,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:dd422ba9-acdb-46b4-9d69-2a43cbf9afca,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:de19cd17-1433-475b-b6bb-dcda25146eb9,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:df38a460-3e49-4092-80ad-982a3aff9981,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:df39340d-cdaf-4a9d-b9ff-f51a7bb8230a,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e0c09fc6-7677-4926-ad60-4adab9c8dccb,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
