similarity	salientSimilarity	recommendation	questionType	samePrimaryKp	sameDifficulty	sharedExamTypes	leftId	leftSourcePath	leftItemIndex	leftBundleRunId	leftDifficulty	leftPrimaryKpCode	leftExamTypes	leftContentHash	leftStemPreview	rightId	rightSourcePath	rightItemIndex	rightBundleRunId	rightDifficulty	rightPrimaryKpCode	rightExamTypes	rightContentHash	rightStemPreview	leftSimilarityTextPreview	rightSimilarityTextPreview	leftSalientTextPreview	rightSalientTextPreview
0.873385	0.769231	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	ed605d7aa633658f77f4651fe4918588f8bb479160cac50f853c46f7773e2d7d	Q0205（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b057-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b057-csp-s-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b057-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b057-csp-s-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b057-csp-s-medium-v01	medium	ALG	CSP-S	ae9a307d82a8595b0957acf86303cace8481461161ffb4c1046b93d652a612eb	Q0285（CSP-S/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 7 7 当样例 为 10 时， 是多少？ 242 245 244 246 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为...	0 1 2 0 2 2 当样例 为 10 时， 是多少？ 67 70 69 71 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...
0.872727	0.805556	ignore_likely_false_positive	single_choice	true	false	GESP-5	papers/2026/2026-05-01-bulk4000-a01-b0361-gesp-5-easy-v01/question-bundles/2026-05-01-bulk4000-a01-b0361-gesp-5-easy-v01__question-bundle__single-choice__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk4000-a01-b0361-gesp-5-easy-v01/question-bundles/2026-05-01-bulk4000-a01-b0361-gesp-5-easy-v01__question-bundle__single-choice__alg__n5__v01.json	0	2026-05-01-bulk4000-a01-b0361-gesp-5-easy-v01	easy	ALG	GESP-5	fb12487b748574fffd9ed9776c1aaffa482dd78f3b8d3409ca53b60daec1cd0c	以下哪个排序算法在最坏情况下的时间复杂度为 O(n log n)？	papers/2026/2026-05-02-bulk2000-r01-b0321-gesp-5-medium-v01/question-bundles/2026-05-02-bulk2000-r01-b0321-gesp-5-medium-v01__question-bundle__single-choice__alg__n5__v01.json#1	papers/2026/2026-05-02-bulk2000-r01-b0321-gesp-5-medium-v01/question-bundles/2026-05-02-bulk2000-r01-b0321-gesp-5-medium-v01__question-bundle__single-choice__alg__n5__v01.json	1	2026-05-02-bulk2000-r01-b0321-gesp-5-medium-v01	medium	ALG	GESP-5	a72ed07df78bc2a4315523f4b3784c5c897fed0799a0345dbfb414d7d6c7402b	以下哪个排序算法在最坏情况下的时间复杂度为O(n log n)？	以下哪个排序算法在最坏情况下的时间复杂度为 O(n log n)？ A. 冒泡排序 B. 插入排序 C. 归并排序 D. 选择排序	以下哪个排序算法在最坏情况下的时间复杂度为O(n log n)？ A. 冒泡排序 B. 插入排序 C. 堆排序 D. 选择排序	哪个排序算法在最坏情况下的 为 O log ？ 冒泡排序 插入排序 归并排序 选择排序	哪个排序算法在最坏情况下的 为O log ？ 冒泡排序 插入排序 堆排序 选择排序
0.872727	0.723270	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	ed605d7aa633658f77f4651fe4918588f8bb479160cac50f853c46f7773e2d7d	Q0205（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 7 7 当样例 为 10 时， 是多少？ 242 245 244 246 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.872396	0.738562	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	3642d564bd7b1eaf9b4646025b8d40df4b5534eb62a8000c6259f2302a4cdbf7	Q0472（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b140-gesp-7-hard-v01	hard	ALG	GESP-7	3ce57d314fac07a0e5eb911b716cf9a0e80d9d38ced75851ff94afdaf66d44fc	Q0700（GESP-7/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 3 3 当样例 为 5 时， 是多少？ 24 21 23 25 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 1 1 当样例 为 9 时， 是多少？ 25 22 24 26 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.872340	0.846154	ignore_likely_false_positive	single_choice	true	true	GESP-8	papers/2026/2026-05-01-bulk1000-b089-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b089-gesp-8-hard-v01__question-bundle__single-choice__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b089-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b089-gesp-8-hard-v01__question-bundle__single-choice__alg__n5__v01.json	0	2026-05-01-bulk1000-b089-gesp-8-hard-v01	hard	ALG	GESP-8	c4a75d73de6511c7e871ab6e5538d92ca852891097efea28b7544303ddb5af4c	对长度为 17 的有序数组进行标准二分查找，在最坏情况下需要比较多少次？	papers/2026/2026-05-01-bulk1000-b089-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b089-gesp-8-hard-v01__question-bundle__single-choice__alg__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b089-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b089-gesp-8-hard-v01__question-bundle__single-choice__alg__n5__v01.json	1	2026-05-01-bulk1000-b089-gesp-8-hard-v01	hard	ALG	GESP-8	e9d79f28e0cda30e3a50c952debe8c3472da61f6fa1db8d50ba6e8d1b3c17e56	对长度为 18 的有序数组进行标准二分查找，在最坏情况下需要比较多少次？	对长度为 17 的有序数组进行标准二分查找，在最坏情况下需要比较多少次？ A. 4 B. 5 C. 6 D. 7	对长度为 18 的有序数组进行标准二分查找，在最坏情况下需要比较多少次？ A. 4 B. 5 C. 6 D. 7	对长度为 17 的有序数组进行标准二分查找，在最坏情况下需要比较多少次？ 4 5 6 7	对长度为 18 的有序数组进行标准二分查找，在最坏情况下需要比较多少次？ 4 5 6 7
0.871134	0.748428	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	002dce634a1730c6209a34ab1d588aa6ed4cf71a6d6546277af4d8a6148726e0	Q0471（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b127-gesp-8-hard-v01	hard	ALG	GESP-8	92adff0a941729b77290736ffeacb977ebfd83767788e425c6869b0ecfe1964e	Q0631（GESP-8/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 7 7 当样例 为 12 时， 是多少？ 263 265 267 266 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...	0 1 3 0 4 4 当样例 为 12 时， 是多少？ 149 151 153 152 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...
0.870466	0.723270	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b137-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b137-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b137-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b137-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b137-gesp-5-medium-v01	medium	ALG	GESP-5	80884998f8f7cf6c9fdf0f3fcb983a587e8d177fb8437ac5f99d3f5afb85941e	Q0685（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b149-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b149-gesp-3-hard-v01__question-bundle__reading-program__alg__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b149-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b149-gesp-3-hard-v01__question-bundle__reading-program__alg__n5__v01.json	4	2026-05-01-bulk1000-b149-gesp-3-hard-v01	hard	ALG	GESP-3	3c49bd7f82443bc22b89f252e49b0376f5baec167ebc60b9f8b2016d9ca18421	Q0745（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 5 5 当样例 为 10 时， 是多少？ 172 175 174 176 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为...	0 1 2 0 3 3 当样例 为 6 时， 是多少？ 42 45 44 46 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.870130	0.754967	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b056-csp-j-hard-v01/question-bundles/2026-05-01-bulk1000-b056-csp-j-hard-v01__question-bundle__reading-program__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b056-csp-j-hard-v01/question-bundles/2026-05-01-bulk1000-b056-csp-j-hard-v01__question-bundle__reading-program__alg__n5__v01.json	0	2026-05-01-bulk1000-b056-csp-j-hard-v01	hard	ALG	CSP-J	8f7b215336fb7c11b0b017258cd8d10125c69893c094803cecc16886ba3c9ff8	Q0276（CSP-J/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	3642d564bd7b1eaf9b4646025b8d40df4b5534eb62a8000c6259f2302a4cdbf7	Q0472（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 3 3 当样例 为 9 时， 是多少？ 69 72 71 73 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 4 0 3 3 当样例 为 5 时， 是多少？ 24 21 23 25 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.870130	0.750000	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	d74e961da7a0e60c02b2c5b370acf628a23a9b9187876971fd51d6f78aa0c548	Q0204（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b074-gesp-4-medium-v01	medium	ALG	GESP-4	0c051804a8a01e99674a853aff0ca12becb9e05521ed2ef679ca0936299f46b2	Q0368（GESP-4/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 6 0 4 4 当样例 为 9 时， 是多少？ 56 53 55 57 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 5 0 6 6 当样例 为 5 时， 是多少？ 54 51 53 55 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.870130	0.741935	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b169-gesp-3-hard-v01	hard	CPP	GESP-3	e22507c02f65ae1b64b0eb2f30bd1f72eccc7fbd35eb227122c32854478bca23	Q0845（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b189-gesp-4-easy-v01	easy	CPP	GESP-4	23501061acab3d1f4f3b50f5bc7fdb9d541de525b20c1e4e61295338bb00aee9	Q0945（GESP-4/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 2 2 当样例 为 10 时， 是多少？ 67 70 69 71 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...	0 1 2 0 2 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.870130	0.704403	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	443ace37b4fd3fd127ca4acb1fb8b71bc0157d75f9004b499c5031c7a63e0e68	Q0203（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b127-gesp-8-hard-v01	hard	ALG	GESP-8	92adff0a941729b77290736ffeacb977ebfd83767788e425c6869b0ecfe1964e	Q0631（GESP-8/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 1 1 当样例 为 8 时， 是多少？ 9 11 13 12 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 该 关...	0 1 3 0 4 4 当样例 为 12 时， 是多少？ 149 151 153 152 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...
